vehicle_id,mode,raw_data_kb,compressed_kb,compression_time_ms,distance_m,irs_gain_db,snr_db,datarate_mbps,mac_delay_ms,tx_delay_ms,prop_delay_ms,processing_delay_ms,handover_delay_ms,total_latency_ms,energy_consumption_mj,packet_success
4,semantic,1000.0,100.0,8.0,91.36225643408305,0.0,25.96762342531045,172.598083449393,4.8042867699814025,4.746286769981403,0.00030454085478027684,3.0,0.0,20.550878080817586,40.947008712817926,True
21,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.234935872371505,7.124935872371505,0.0008333333333333333,3.0,0.0,25.360705078076343,41.42161160427128,True
33,semantic,1000.0,100.0,8.0,250.0,0.0,22.99776706672857,152.93818196297866,5.4664125680420455,5.356412568042045,0.0008333333333333333,3.0,0.0,21.823658469417424,41.068744814043995,True
0,semantic,1000.0,100.0,8.0,250.0,0.0,19.057266471249363,126.97001977070663,6.522916771214037,6.451916771214037,0.0008333333333333333,3.0,0.0,23.975666875761405,41.287326639291905,True
34,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.234935872371505,7.124935872371505,0.0008333333333333333,3.0,0.0,25.360705078076343,41.42161160427128,True
48,semantic,1000.0,100.0,8.0,250.0,0.0,26.43011373609525,175.66344390056852,4.786463164616624,4.663463164616624,0.0008333333333333333,3.0,0.0,20.45075966256658,40.930483230960505,True
5,semantic,1000.0,100.0,8.0,250.0,0.0,20.7687166348599,138.22509089482094,5.984565102593064,5.926565102593064,0.0008333333333333333,3.0,50.0,72.91196353851946,41.18250520064136,True
26,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.195935872371504,7.124935872371505,0.0008333333333333333,3.0,0.0,25.32170507807634,41.42161160427128,True
35,semantic,1000.0,100.0,8.0,243.78846616802173,0.0,27.33222480028246,181.64465297944705,4.632904291499799,4.509904291499799,0.0008126282205600724,3.0,0.0,20.14362121122016,40.8998442076946,True
34,semantic,1000.0,100.0,8.0,250.0,0.0,20.203807514454326,134.5051975980287,9.24220644067073,6.090470960447154,0.0008333333333333333,3.0,50.0,76.33351073445121,41.21520871877925,True
24,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.221935872371505,7.124935872371505,0.0008333333333333333,3.0,0.0,25.34770507807634,41.42161160427128,True
17,semantic,1000.0,100.0,8.0,242.1440540839596,0.0,18.001042580094236,120.04994757617186,10.400739580147045,6.823826386764696,0.000807146846946532,3.0,0.0,28.22537311375869,41.36153236334018,True
22,semantic,1000.0,100.0,8.0,80.79964743000203,0.0,36.325304571427836,241.34682355682764,3.465285401925378,3.394285401925378,0.0002693321581000067,3.0,0.0,17.859840136008856,40.67724897487107,True
10,semantic,1000.0,100.0,8.0,215.22801997108354,0.0,18.524983560479157,123.47974171541054,6.692286633738254,6.634286633738254,0.0007174267332369452,3.0,0.0,24.327290694209744,41.32371421069997,True
20,semantic,1000.0,100.0,8.0,250.0,0.0,20.123360755589033,133.975819067532,6.2505362327441585,6.114536232744158,0.0008333333333333333,3.0,0.0,23.36590579882165,41.22001037187062,True
3,semantic,1000.0,100.0,8.0,250.0,0.0,24.24714927314905,161.20288419733683,5.1787949323857925,5.081794932385792,0.0008333333333333333,3.0,0.0,21.261423198104914,41.01395139209892,True
49,semantic,1000.0,100.0,8.0,230.43813072927304,0.0,22.817953906273587,151.74961429576254,5.508366274614482,5.398366274614482,0.0007681271024309102,3.0,0.0,21.907500676331395,41.07711567901372,True
21,semantic,1000.0,100.0,8.0,250.0,0.0,21.020731857737843,139.88592574560417,8.94930044659882,5.856200297732546,0.0008333333333333333,3.0,0.0,25.806334077664697,41.16846557629753,True
26,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.260935872371505,7.124935872371505,0.0008333333333333333,3.0,0.0,25.386705078076343,41.42161160427128,True
25,semantic,1000.0,100.0,8.0,242.781902753889,0.0,21.746416545084585,144.67242401582791,5.772447460687983,5.662447460687983,0.00080927300917963,3.0,0.0,22.435704194385146,41.129806802880196,True
34,semantic,1000.0,100.0,8.0,250.0,0.0,28.29233615825804,188.01293449082942,4.454147034689561,4.357147034689561,0.0008333333333333333,3.0,0.0,19.812127402712456,40.86936512790945,True
3,semantic,1000.0,100.0,8.0,250.0,0.0,22.45532195733287,149.35340107870587,5.568977202282123,5.484977202282123,0.0008333333333333333,3.0,0.0,22.05478773789758,41.0943968310177,True
37,semantic,1000.0,100.0,8.0,193.03610165005284,0.0,19.470188998276996,129.68128409895027,9.562538498388038,6.317025665592026,0.0006434536721668428,3.0,0.0,26.880207617652232,41.260412325324694,True
40,semantic,1000.0,100.0,8.0,135.77951312679298,0.0,22.526274825878886,149.8221600879074,5.564815972746212,5.4678159727462115,0.00045259837708930994,3.0,0.0,22.03308454386951,41.09097271556054,True
33,semantic,1000.0,100.0,8.0,250.0,0.0,17.76102087133836,118.4808403387804,7.050198090236407,6.914198090236407,0.0008333333333333333,3.0,0.0,24.965229513806147,41.37956388876785,True
44,semantic,1000.0,100.0,8.0,250.0,0.0,17.224159593716365,114.97647342716823,7.182935872371504,7.124935872371505,0.0008333333333333333,3.0,0.0,25.308705078076343,41.42161160427128,True
23,semantic,1000.0,100.0,8.0,250.0,0.0,22.889106199804615,152.21990200412424,5.504687868763735,5.381687868763735,0.0008333333333333333,3.0,0.0,21.887209070860802,41.07378789954694,True
18,semantic,1000.0,100.0,8.0,250.0,0.0,21.766808727211753,144.80700862097243,8.592277116053433,5.657184744035622,0.0008333333333333333,3.0,0.0,25.250295193422385,41.12875675285911,True
31,semantic,1000.0,100.0,8.0,174.86488531704276,0.0,24.26333424549037,161.31001268252282,5.136420033431418,5.078420033431418,0.0005828829510568092,3.0,0.0,21.21542294981389,41.01327801122887,True
